DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,rama4d_d,RAMA2D_D_R4,DSI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,DSCY,GWEB
5315208,1,2,1,11,1,4721,47,1,3497.433674,11,2020,12,202012,70,24,48,1,2,24,1,4,2,3,,,,,,,,1,2,,877800,2,,38,33,2,
5315210,1,2,1,5,1,4772,47,1,1361.447886,5,2020,12,202012,70,28,48,1,2,52,1,4,2,1,,,,,,,,1,2,,877000,2,,45,45,2,
5315211,1,1,1,5,1,8621,86,1,1126.324286,5,2020,12,202012,70,2,48,4,2,2,4,9,2,9,1,,,,,,,,1,1500000,1800000,1,1,19,19,1,
5315220,1,2,1,66,1,4771,47,1,350.2685581,66,2020,12,202012,70,32,48,1,2,32,1,7,2,4,,,,,,,,1,2,,877803,2,,45,45,2,
5315221,1,3,1,66,1,.,,1,261.7221734,66,2020,12,202012,70,32,48,1,1,,,,,,,,,,,,,,,,800000,,,45,,2,
5315223,1,4,1,66,1,1061,10,1,293.87096,66,2020,12,202012,70,32,48,1,2,32,1,6,2,4,,,,,,,,1,2,,800000,2,,77,77,2,
5315223,1,5,1,66,1,1011,10,1,293.87096,66,2020,12,202012,70,40,48,1,2,40,1,9,2,4,,,,,,,,1,2,,870000,2,,97,97,2,
5315231,1,2,1,66,1,1410,14,1,360.1738775,66,2020,12,202012,70,32,48,1,2,32,1,9,2,4,,,,,,,,1,2,,877000,2,,79,79,2,
5315240,1,5,1,54,1,1410,14,1,354.1836169,54,2020,12,202012,70,12,72,4,2,8,4,1,2,1,,,,,,,,1,2,,877802,2,,79,79,1,
5315241,1,1,1,54,1,8291,82,1,464.3871174,54,2020,12,202012,70,4,4,1,2,40,1,8,2,7,,,,,,,,1,2,,800000,2,,45,33,1,
5315252,1,3,1,54,1,4111,41,1,422.7900798,54,2020,12,202012,70,3,48,4,2,5,4,1,2,1,,,,,,,,1,2,,98,2,,95,95,1,
5315258,1,2,1,54,1,9700,97,1,467.5003937,54,2020,12,202012,70,2,48,1,2,8,3,1,2,1,,,,,,,,1,2,,800000,2,,32,54,1,
5315275,1,3,1,54,1,.,,1,460.9528098,54,2020,12,202012,70,2,48,1,1,,,,,,,,,,,,,,,,877802,,,3,,1,
5315285,1,2,1,66,1,4771,47,1,377.8957243,66,2020,12,202012,70,30,48,1,2,30,1,2,2,1,,,,,,,,1,2,,877803,2,,45,45,2,
5315295,1,1,1,11,1,9522,95,1,2918.090565,11,2020,12,202012,70,52,48,4,2,52,4,1,2,2,,,,,,,,1,2,,1500000,2,,3,3,2,
5315295,1,2,1,11,1,4711,47,1,2918.090565,11,2020,12,202012,70,150,48,1,2,150,1,4,2,1,,,,,,,,1,2,,1500000,2,,33,33,2,
5315311,1,1,1,8,1,9700,97,1,791.4486554,8,2020,12,202012,70,8,40,3,2,8,3,2,2,5,,,,,,,,1,2,,865000,2,,54,54,1,
5315314,1,2,1,8,1,.,,1,710.2284056,8,2020,12,202012,70,20,48,1,1,,,,,,,,,,,,,,,,877000,,,45,,2,
5315320,1,1,1,11,1,4773,47,1,3971.355595,11,2020,12,202012,70,32,48,1,2,32,1,4,2,8,,,,,,,,1,2,,98,2,,45,45,2,
5315331,1,1,1,11,1,3110,31,1,4651.010231,11,2020,12,202012,70,3,48,1,2,3,1,4,2,8,,,,,,,,1,2,,877000,2,,53,95,1,
5315350,1,3,1,54,1,5611,56,1,464.455767,54,2020,12,202012,70,3,48,1,2,24,1,3,2,1,,,,,,,,1,2,,877803,2,,45,53,1,
5315364,1,2,1,91,1,,,1,68.30142514,91,2020,12,202012,70,16,98,1,2,48,4,3,2,2,,,,,,1,,,2,,98,2,,,,,
5315366,1,2,1,91,1,,,1,70.99760526,91,2020,12,202012,70,32,40,2,2,32,4,9,2,2,,,,,,1,,,2,,98,2,,,,,
5315370,1,2,1,91,1,,,1,87.92662339,91,2020,12,202012,70,8,48,2,2,4,4,1,2,1,,,,,,,,1,2,,1200000,2,,,,,
5315387,1,2,1,91,1,,,1,60.84906636,91,2020,12,202012,70,4,48,1,1,,,,,,,,,,,,,,,,1000000,,,,,,
5315392,1,1,1,91,1,,,1,106.8646747,91,2020,12,202012,70,4,48,1,2,5,1,6,2,1,,,1,,,,,,2,,1000000,2,,,,,
5315404,1,2,1,11,1,9700,97,1,1702.441177,11,2020,12,202012,70,32,48,3,2,32,3,1,2,1,,,,,,,,1,2,,877803,2,,54,54,2,
5315404,1,3,1,11,1,8220,82,1,1702.441177,11,2020,12,202012,70,20,24,1,2,20,1,9,2,1,,,,,,,,1,2,,877803,2,,38,38,2,
5315410,1,2,1,11,1,1392,13,1,4189.662538,11,2020,12,202012,70,8,48,1,2,36,1,8,2,8,,,,,,,,1,2,,877803,2,,45,45,1,
5315414,1,3,1,11,1,8691,86,1,3071.514181,11,2020,12,202012,70,12,48,1,2,24,1,6,1,7,,,,,,,,1,2,,900000,2,,3,3,1,
5315415,1,2,1,11,1,8530,85,1,2247.563844,11,2020,12,202012,70,3,50,1,2,3,1,9,2,1,1,,,,,,,,1,1400000,1800000,1,1,13,13,1,
5315441,1,1,1,20,1,8692,86,1,140.1736096,20,2020,12,202012,70,20,48,1,2,20,4,1,2,2,,,,,,,,1,2,,1600000,2,,19,19,2,
5315442,1,5,1,20,1,8299,82,1,234.7386627,20,2020,12,202012,70,18,48,1,2,22,1,2,2,2,,,,,,,,1,2,,877000,2,,45,33,2,
5315463,1,6,1,52,1,8512,85,1,86.74584458,52,2020,12,202012,70,40,48,1,2,40,1,3,2,1,,,,,,,,1,2,,900000,2,,54,54,2,
5315463,1,7,1,52,1,4923,49,1,86.74584458,52,2020,12,202012,70,24,48,1,2,40,4,1,2,1,,,,,,,,1,2,,600000,2,,98,98,2,
5315478,1,3,1,52,1,5611,56,1,219.1177162,52,2020,12,202012,70,2,48,4,2,8,1,2,2,1,,,,,,,,1,2,,877803,2,,41,53,1,
5315479,1,3,1,52,1,4520,45,1,119.9595158,52,2020,12,202012,70,2,48,1,2,2,1,4,2,1,,,,,,,,1,1,400000,877803,2,,95,99,1,
5315482,1,2,1,13,1,8530,85,1,259.9933944,13,2020,12,202012,70,40,48,1,2,40,1,9,2,1,,,,,,,,1,2,,1500000,2,,13,13,2,
5315492,1,2,1,15,1,4755,47,1,183.1938084,15,2020,12,202012,70,20,40,1,2,52,1,8,2,4,,,,,,,,1,2,,877803,2,,19,45,2,
5315494,1,4,1,15,1,.,,1,196.4059552,15,2020,12,202012,70,3,40,1,1,,,,,,,,,,,,,,,,877803,,,19,,1,
5315497,1,2,1,15,1,4921,49,1,133.39275,15,2020,12,202012,70,32,40,1,2,76,1,9,2,1,,,,,,,,1,2,,1000000,2,,98,98,2,
5315499,1,3,1,52,1,4530,45,1,148.3083316,52,2020,12,202012,70,32,48,1,2,40,1,7,2,1,,,,,,,,1,2,,800000,2,,59,37,2,
5315499,1,4,1,52,1,4210,42,1,148.3083316,52,2020,12,202012,70,24,48,1,2,28,1,9,2,8,,,,,,,,1,2,,900000,2,,45,59,2,
5315519,2,1,2,,2,6920,69,1,1302.85307,68,2020,12,202012,70,35,48,1,2,37,1,5,2,8,,,,,,,,1,2,,900000,2,,33,33,2,
5315530,1,2,1,27,1,9700,97,1,51.37603631,27,2020,12,202012,70,8,30,1,2,52,3,1,2,1,,,,,,,,1,2,,800000,2,,33,54,1,
5315532,1,2,1,27,1,8890,88,1,80.51980573,27,2020,12,202012,70,48,48,1,2,9,1,6,2,1,,,,,,,,1,2,,877000,2,,53,53,2,
5315533,1,5,1,27,1,9329,93,1,65.03678546,27,2020,12,202012,70,80,48,1,2,30,1,6,2,8,,,,,,,,1,2,,900000,2,,39,39,2,
5315534,1,2,1,27,1,.,,1,40.10986252,27,2020,12,202012,70,4,40,1,1,,,,,,,,,,,,,,,,500000,,,45,,1,
5315534,1,4,1,27,1,4772,47,1,40.10986252,27,2020,12,202012,70,18,48,1,2,52,1,3,2,1,,,,,,1,,,2,,800000,2,,45,45,2,
5315536,1,1,1,27,1,.,,1,87.73127898,27,2020,12,202012,70,8,40,1,1,,,,,,,,,,,,,,,,800000,,,39,,1,
5315537,1,1,1,27,1,4632,46,1,87.19755168,27,2020,12,202012,70,20,48,1,2,104,1,5,2,1,,,,,,,,1,2,,900000,2,,45,45,2,
5315572,1,3,1,52,1,.,,1,130.957321,52,2020,12,202012,70,8,40,1,1,,,,,,,,,,,,,,,,877803,,,97,,1,
5315577,1,1,1,52,1,5511,55,1,230.1198179,52,2020,12,202012,70,36,48,1,2,36,1,3,2,1,,,,,,,,1,1,98,600000,2,,45,55,2,
5315581,1,1,1,52,1,5613,56,1,212.7821285,52,2020,12,202012,70,52,44,1,2,104,1,3,2,1,,,,,,,,1,2,,877803,2,,53,77,2,
5315597,1,1,1,47,1,9700,97,1,180.3859186,47,2020,12,202012,70,35,48,3,2,34,3,1,2,1,,,,,,,,1,2,,600000,2,,54,54,2,
5315598,1,5,1,47,1,8530,85,1,120.0345605,47,2020,12,202012,70,259,48,1,2,259,1,5,2,1,,,,,,,,1,2,,99,2,,13,13,2,
5315600,1,3,1,47,1,8610,86,1,155.0272086,47,2020,12,202012,70,12,48,1,2,48,1,9,2,1,,,,,,,,1,2,,877803,2,,3,3,1,
5315607,1,2,1,47,1,4759,47,1,123.8716589,47,2020,12,202012,70,1,48,1,2,96,1,7,2,8,,,,,,,,1,2,,300000,2,,45,45,1,
5315611,1,1,1,47,1,4923,49,1,388.444315,47,2020,12,202012,70,48,48,1,2,48,1,6,2,4,,,,,,,,1,2,,877803,2,,98,98,2,
5315616,1,1,1,47,1,4773,47,1,386.505735,47,2020,12,202012,70,24,48,1,2,8,1,2,2,2,,,,,,,,1,2,,1200000,2,,45,45,2,
5315643,1,1,1,,2,722,7,1,803.1684509,17,2020,12,202012,70,5,22,1,2,16,4,1,2,6,,,,,,,,1,2,,600000,2,,45,71,1,
5315647,1,2,1,,2,4111,41,1,1456.317283,17,2020,12,202012,70,3,48,1,2,4,1,2,2,1,,,,,,,,1,1,900000,877803,2,,95,95,1,
5315669,1,1,1,70,1,6820,68,1,106.9247174,70,2020,12,202012,70,8,48,1,2,38,4,1,2,1,,,,,,,,1,2,,1500000,2,,39,44,1,
5315670,1,2,1,70,1,8610,86,1,123.375414,70,2020,12,202012,70,32,48,1,2,38,1,9,2,1,,,,,,,,1,2,,1800000,2,,7,7,2,
5315671,1,3,1,70,1,.,,1,52.8356608,70,2020,12,202012,70,8,8,1,1,,,,,,,,,,,,,,,,1000000,,,3,,1,
5315671,1,6,1,70,1,8530,85,1,52.8356608,70,2020,12,202012,70,24,40,1,2,32,1,6,2,1,,,,,,,,1,2,,877803,2,,59,59,2,
5315672,1,1,1,70,1,9700,97,1,93.0859549,70,2020,12,202012,70,12,48,1,2,40,3,1,2,1,,,,,,,,1,2,,877803,2,,45,54,1,
5315680,1,2,1,70,1,9700,97,1,130.8541265,70,2020,12,202012,70,4,48,3,2,96,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,1,
5315682,1,4,1,70,1,.,,1,96.83128064,70,2020,12,202012,70,10,48,1,1,,,,,,,,,,,,,,,,877803,,,45,,1,
5315683,1,2,1,70,1,4773,47,1,144.3260771,70,2020,12,202012,70,4,48,1,2,384,1,2,2,1,,,,,,,,1,2,,877803,2,,33,45,1,
5315684,1,3,1,70,1,8530,85,1,52.8356608,70,2020,12,202012,70,8,40,1,2,36,1,6,2,1,,,,,,,,1,2,,700000,2,,13,13,1,
5315684,1,4,1,70,1,.,,1,52.8356608,70,2020,12,202012,70,4,48,1,1,,,,,,,,,,,,,,,,1000000,,,19,,1,
5315688,1,1,1,70,1,5619,56,1,143.8320749,70,2020,12,202012,70,8,48,3,2,36,4,2,2,1,,,,,,,,1,2,,400000,2,,54,53,1,
5315691,1,2,1,70,1,9700,97,1,130.3601243,70,2020,12,202012,70,8,48,1,2,152,3,1,2,1,,,,,,,,1,2,,500000,2,,53,54,1,
5315695,1,2,1,70,1,4771,47,1,113.6701867,70,2020,12,202012,70,5,42,1,2,20,1,5,2,1,,1,,,,,,,2,,1500000,2,,21,40,1,
5315696,1,1,1,70,1,5619,56,1,79.81213188,70,2020,12,202012,70,30,50,1,2,34,4,2,2,1,,,,,,,,1,2,,700000,2,,45,53,2,
5315696,1,3,1,70,1,5619,56,1,79.81213188,70,2020,12,202012,70,34,45,1,2,36,4,2,2,1,,,,,,,,1,2,,1000000,2,,45,45,2,
5315698,1,4,1,70,1,4754,47,1,104.0227553,70,2020,12,202012,70,8,40,1,2,15,1,9,2,1,,,,,,,,1,2,,800000,2,,33,33,1,
5315711,1,3,1,70,1,4772,47,1,81.7093873,70,2020,12,202012,70,5,40,1,2,15,1,5,2,1,,,,,,,,1,2,,700000,2,,45,45,1,
5315718,1,2,1,70,1,4781,47,1,116.1222943,70,2020,12,202012,70,10,40,1,2,35,4,1,2,1,,,,,,,,1,2,,900000,2,,3,45,1,
5315718,1,3,1,70,1,9700,97,1,116.1222943,70,2020,12,202012,70,5,40,3,2,18,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,1,
5315721,1,3,1,70,1,8219,82,1,132.2128899,70,2020,12,202012,70,18,48,1,2,60,1,4,2,1,,,,,,,,1,2,,877803,2,,39,39,2,
5315738,1,4,1,70,1,9700,97,1,114.7897004,70,2020,12,202012,70,18,40,3,2,20,3,1,2,1,,,,,,,,1,2,,450000,2,,54,54,2,
5315740,1,1,1,47,1,4111,41,1,184.8453348,47,2020,12,202012,70,4,60,1,2,10,1,9,2,1,,,,,,,,1,2,,900000,2,,58,95,1,
5315750,1,1,1,47,1,9700,97,1,213.9394683,47,2020,12,202012,70,12,50,1,2,36,3,1,2,1,,,,,,,,1,2,,800000,2,,53,54,1,
5315754,1,3,1,47,1,4711,47,1,248.778881,47,2020,12,202012,70,8,48,1,2,24,1,9,2,1,,,,,,,,1,2,,1000000,2,,55,55,1,
5315756,1,2,1,47,1,4520,45,1,388.444315,47,2020,12,202012,70,12,48,1,2,20,1,3,2,1,,,,,,,,1,2,,900000,2,,84,84,1,
5315763,1,2,1,70,1,9700,97,1,150.6348695,70,2020,12,202012,70,8,48,3,2,8,3,1,2,1,,,,,,,,1,2,,450000,2,,54,54,1,
5315772,1,1,1,52,1,2395,23,1,116.4746598,52,2020,12,202012,70,8,40,1,2,48,1,3,2,1,,,,,,,,1,2,,800000,2,,94,94,1,
5315778,1,1,1,52,1,7420,74,1,215.7367768,52,2020,12,202012,70,48,48,1,2,70,4,1,2,1,,,,,,,,1,2,,877000,2,,16,16,2,
5315781,1,3,1,52,1,.,,1,86.74584458,52,2020,12,202012,70,8,40,4,1,,,,,,,,,,,,,,,,800000,,,91,,1,
5315785,1,3,1,52,1,8551,85,1,170.9089513,52,2020,12,202012,70,32,40,1,2,20,4,9,2,1,1,,,,,,,,2,,1700000,1,2,13,13,2,
5315785,1,4,1,52,1,8551,85,1,170.9089513,52,2020,12,202012,70,28,40,1,2,28,4,9,2,1,,,,,,,,1,2,,2000000,2,,13,13,2,
5315796,1,1,1,52,1,5611,56,1,135.604182,52,2020,12,202012,70,2,48,1,2,2,1,2,2,7,,,,,,,,1,1,400000,400000,2,,53,53,1,
5315807,1,2,1,52,1,4792,47,1,141.1170783,52,2020,12,202012,70,32,30,1,2,32,4,1,2,1,,,,,,,,1,2,,450000,2,,45,45,2,
5315809,1,2,1,52,1,4111,41,1,234.7629999,52,2020,12,202012,70,28,48,1,2,16,1,2,2,1,,,,,,,,1,2,,980657,2,,45,95,2,
5315814,1,1,1,18,1,4631,46,1,91.86568753,18,2020,12,202012,70,50,50,1,2,60,1,5,2,1,,,,,,,,1,2,,900000,2,,45,45,2,
5315822,1,1,1,18,1,5511,55,1,56.66958867,18,2020,12,202012,70,15,40,1,2,34,1,3,2,1,,,,,,,,1,2,,900000,2,,55,55,2,
5315822,1,2,1,18,1,4210,42,1,56.66958867,18,2020,12,202012,70,20,50,1,2,49,1,5,2,7,,,,,,,,1,2,,3000000,2,,95,95,2,
5315835,1,3,1,18,1,.,,1,41.07204071,18,2020,12,202012,70,20,25,1,1,,,,,,,,,,,,,,,,400000,,,32,,2,
5315837,1,1,1,18,1,8121,81,1,86.1523739,18,2020,12,202012,70,12,48,1,2,12,4,1,2,1,,,,,,1,,,2,,877803,2,,45,54,1,
5315849,1,3,1,18,1,.,,1,122.4108693,18,2020,12,202012,70,96,50,1,1,,,,,,,,,,,,,,,,877803,,,45,,2,
5315855,1,3,1,18,1,8890,88,1,82.14408141,18,2020,12,202012,70,3,48,1,2,16,1,7,2,1,,,,,,,,1,2,,877000,2,,45,32,1,
5315855,1,4,1,18,1,4542,45,1,82.14408141,18,2020,12,202012,70,15,48,1,2,48,1,2,2,1,,,,,,,,1,2,,800000,2,,45,84,2,
5315855,1,5,1,18,1,.,,1,82.14408141,18,2020,12,202012,70,1,40,1,1,,,,,,,,,,,,,,,,877000,,,45,,1,
5315859,1,3,1,18,1,1081,10,1,41.07204071,18,2020,12,202012,70,1,20,1,2,16,1,2,2,1,,,,,,,,1,2,,800000,2,,45,45,1,
5315860,1,2,1,18,1,5611,56,1,133.0091684,18,2020,12,202012,70,8,48,1,2,60,1,3,2,1,,,,,,,,1,2,,900000,2,,53,53,1,
5315863,1,2,1,18,1,8544,85,1,41.07204071,18,2020,12,202012,70,24,48,1,2,24,2,9,2,1,,,,,,1,,,2,,877803,2,,55,55,2,
5315865,1,1,1,18,1,6412,64,1,101.1523564,18,2020,12,202012,70,40,48,1,2,40,1,7,2,1,,,,,,,,1,2,,900000,2,,58,58,2,
5315865,1,3,1,18,1,.,,1,101.1523564,18,2020,12,202012,70,4,48,1,1,,,,,,,,,,,,,,,,970000,,,32,,1,
5315868,1,2,1,18,1,4721,47,1,90.66814533,18,2020,12,202012,70,60,48,1,2,60,1,6,1,1,,,,,,,,1,2,,900000,2,,58,39,2,
5315881,1,1,1,18,1,8010,80,1,98.9125487,18,2020,12,202012,70,20,40,1,2,36,1,6,2,1,,,,,,,,1,2,,1000000,2,,58,21,2,
5315881,1,2,1,18,1,9700,97,1,98.9125487,18,2020,12,202012,70,1,40,1,2,40,3,1,2,1,,,,,,,,1,2,,800000,2,,55,54,1,
5315890,1,9,1,20,1,4921,49,1,100.480238,20,2020,12,202012,70,20,48,1,2,52,1,4,2,1,,,,,,,,1,2,,877800,2,,45,39,2,
5315894,1,2,1,20,1,510,5,1,115.7160793,20,2020,12,202012,70,20,48,1,2,52,1,9,2,2,,,,,,,,1,2,,2000000,2,,2,2,2,
5315905,1,1,1,95,1,,,1,108.4564308,95,2020,12,202012,70,24,60,1,2,24,4,1,2,1,,,,,,,,1,2,,877803,2,,,,,
5315907,1,3,1,95,1,,,1,162.1338098,95,2020,12,202012,70,44,72,1,2,72,4,9,2,6,,,,,,,,1,2,,2500000,2,,,,,
5315910,1,1,1,81,1,,,1,148.9396484,81,2020,12,202012,70,30,40,1,2,30,1,4,2,2,,,,,,,,1,2,,887032,2,,,,,
5315915,1,1,1,81,1,,,1,175.8766075,81,2020,12,202012,70,12,40,1,2,12,1,6,2,1,,,,,,,,1,2,,887032,2,,,,,
5315915,1,2,1,81,1,,,1,175.8766075,81,2020,12,202012,70,8,20,1,2,30,4,9,2,1,,,,,,,,1,2,,887032,2,,,,,
5315915,1,5,1,81,1,,,1,175.8766075,81,2020,12,202012,70,2,48,1,2,3,1,4,2,7,,,,,,,,1,1,450000,500000,2,,,,,
5315919,1,1,1,20,1,8530,85,1,246.6231126,20,2020,12,202012,70,4,48,1,2,4,1,8,2,1,1,,,,,,,,1,970000,1000000,1,2,13,13,1,
5315922,1,1,1,15,1,3312,33,1,151.7856853,15,2020,12,202012,70,20,40,1,2,46,1,5,2,1,,,,,,,,1,2,,1500000,2,,21,32,2,
5315922,1,2,1,15,1,6910,69,1,151.7856853,15,2020,12,202012,70,20,40,1,2,20,1,4,2,7,,,,,,,,1,2,,2000000,2,,12,12,2,
5315935,1,1,1,95,1,,,1,108.4564308,95,2020,12,202012,70,2,40,1,2,4,1,2,2,4,,,,,,,,1,2,,1200000,2,,,,,
5315938,1,1,1,95,1,,,1,58.90813253,95,2020,12,202012,70,6,40,1,2,12,2,9,2,4,,,,,,,,1,2,,100000,3,,,,,
5315938,1,3,1,95,1,,,1,58.90813253,95,2020,12,202012,70,10,40,1,2,10,1,9,2,1,,,,,,,,1,2,,877000,2,,,,,
5315952,1,1,1,19,1,7220,72,1,139.5483932,19,2020,12,202012,70,4,48,4,2,4,4,6,2,4,,,,,,,,1,1,98,98,2,,19,19,1,
5315961,1,1,1,19,1,4921,49,1,162.5505651,19,2020,12,202012,70,12,50,4,2,24,4,2,2,1,,,,,,,,1,2,,98,2,,98,98,1,
5315962,1,1,1,19,1,6820,68,1,93.50394876,19,2020,12,202012,70,40,50,4,2,60,4,2,2,1,,,,,,,,1,2,,98,2,,62,62,2,
5315964,1,2,1,19,1,8544,85,1,116.5762053,19,2020,12,202012,70,6,48,4,2,96,4,8,2,2,,,,,,,,1,2,,1900000,2,,19,19,1,
5315966,1,1,1,19,1,8412,84,1,172.6958763,19,2020,12,202012,70,8,48,4,2,24,4,9,2,4,1,,,,,,,,2,,98,1,1,39,39,1,
5315966,1,2,1,19,1,8621,86,1,172.6958763,19,2020,12,202012,70,40,48,4,2,50,4,6,2,4,,,,,,,,1,2,,98,2,,6,6,2,
5315971,1,2,1,19,1,8412,84,1,160.8297475,19,2020,12,202012,70,48,40,1,2,48,4,9,2,2,,,,,,,,1,2,,1500000,2,,39,39,2,
5315980,1,2,1,81,1,,,1,122.2223871,81,2020,12,202012,70,3,47,1,2,3,4,1,2,1,,,,,,,,1,1,100000,900000,2,,,,,
5315980,1,3,1,81,1,,,1,122.2223871,81,2020,12,202012,70,96,48,1,2,96,4,8,2,1,,,,,,,,1,2,,900000,2,,,,,
5315980,1,4,1,81,1,,,1,122.2223871,81,2020,12,202012,70,2,48,1,2,2,4,4,2,1,,,,,,,,1,2,,900000,2,,,,,
5315981,1,3,1,81,1,,,1,128.1367277,81,2020,12,202012,70,32,48,4,2,36,4,3,2,2,,,,,,,,1,2,,900000,2,,,,,
5315995,1,4,1,76,1,4321,43,1,965.0974481,76,2020,12,202012,70,259,48,4,2,259,4,9,2,1,,,,,,,,1,2,,1000000,2,,41,85,2,
5316000,1,2,1,76,1,9700,97,1,515.0243412,76,2020,12,202012,70,37,48,1,2,37,3,1,2,8,,,,,,,,1,2,,877000,2,,45,54,2,
5316047,1,3,1,20,1,5619,56,1,177.7531537,20,2020,12,202012,70,32,48,1,2,40,5,2,2,4,,,,,,,,1,2,,1600000,2,,11,51,2,
5316054,1,2,1,20,1,8544,85,1,202.6884739,20,2020,12,202012,70,24,48,4,2,48,1,9,2,1,,,,,,,,1,2,,800000,2,,41,3,2,
5316061,1,2,1,27,1,8530,85,1,89.02873294,27,2020,12,202012,70,52,48,1,2,52,1,9,2,1,,,,,,,,1,2,,2000000,2,,13,13,2,
5316069,1,1,1,27,1,4921,49,1,102.7987254,27,2020,12,202012,70,16,48,4,2,16,4,1,2,1,,,,,,,,1,2,,1000000,2,,98,98,2,
5316109,1,5,1,76,1,9491,94,1,1162.690037,76,2020,12,202012,70,52,48,4,2,4,4,3,2,1,,,,,,,,1,1,50000,877807,2,,17,17,2,
5316110,1,3,1,76,1,1040,10,1,626.0932427,76,2020,12,202012,70,4,48,1,2,5,1,9,2,1,,,,,,,,1,1,750000,877807,2,,97,97,1,
5316117,1,2,1,76,1,6201,62,1,978.0664229,76,2020,12,202012,70,24,48,1,2,24,1,6,2,2,,,,,,,,1,2,,99,2,,21,21,2,
5316131,1,1,1,73,1,5320,53,1,203.7918582,73,2020,12,202012,70,8,48,1,2,8,1,4,2,1,,,,,,,,1,2,,1000000,2,,98,97,1,
5316131,1,2,1,73,1,4921,49,1,203.7918582,73,2020,12,202012,70,8,48,1,2,72,1,4,2,1,,,,,,,,1,2,,980000,2,,45,32,1,
5316146,1,1,1,17,1,4741,47,1,203.8511997,17,2020,12,202012,70,4,48,1,2,4,1,4,2,8,1,,,,,,,,2,,877802,2,,44,44,1,
5316157,1,3,1,86,1,,,1,63.68300624,86,2020,12,202012,70,40,40,1,2,40,1,3,2,1,,,,,,,,1,2,,1000000,2,,,,,
5316157,1,6,1,86,1,,,1,63.68300624,86,2020,12,202012,70,40,48,1,2,40,1,5,2,1,,,,,,,,1,2,,1200000,2,,,,,
5316161,1,2,1,86,1,,,1,116.3595502,86,2020,12,202012,70,24,40,1,2,24,1,5,2,1,,,,,,,,1,2,,1200000,2,,,,,
5316167,1,2,1,20,1,5619,56,1,137.4994094,20,2020,12,202012,70,4,50,1,2,8,4,3,2,1,,,,,,,,1,2,,870000,2,,77,53,1,
5316182,1,2,1,20,1,4771,47,1,262.9705602,20,2020,12,202012,70,52,48,1,2,60,1,3,2,1,,,,,,,,1,2,,600000,2,,45,45,2,
5316186,1,2,1,41,1,4631,46,1,160.2496241,41,2020,12,202012,70,12,48,2,2,104,1,8,2,2,,,,,,,,1,2,,1000000,2,,8,33,1,
5316187,1,3,1,41,1,4921,49,1,143.2705323,41,2020,12,202012,70,8,48,1,2,8,1,2,2,1,,,,,,,,1,2,,877803,2,,98,98,1,
5316190,1,1,1,94,1,,,1,88.45137167,94,2020,12,202012,70,2,48,1,1,,,,,,,,,,,,,,,,1200000,,,,,,
5316195,1,1,1,94,1,,,1,86.11083224,94,2020,12,202012,70,2,40,3,2,20,4,1,2,1,,,,,,,,1,2,,700000,2,,,,,
5316196,1,1,1,94,1,,,1,22.97657841,94,2020,12,202012,70,4,48,3,2,8,4,1,2,7,,,,,,,,1,2,,980000,2,,,,,
5316198,1,1,1,94,1,,,1,22.97657841,94,2020,12,202012,70,2,40,4,2,4,4,2,2,1,,,,,,,,1,2,,700000,2,,,,,
5316198,1,5,1,94,1,,,1,22.97657841,94,2020,12,202012,70,1,45,4,2,5,1,3,2,1,,,,,,,,1,2,,600000,2,,,,,
5316212,1,1,1,94,1,,,1,89.08688135,94,2020,12,202012,70,3,45,4,2,25,4,1,2,1,,,,,,,,1,2,,1200000,2,,,,,
5316212,1,2,1,94,1,,,1,89.08688135,94,2020,12,202012,70,3,40,1,2,50,1,9,2,1,,,,,,,,1,2,,1400000,2,,,,,
5316213,1,1,1,94,1,,,1,22.97657841,94,2020,12,202012,70,4,48,1,2,240,1,1,2,7,,,,,,,,1,2,,1500000,2,,,,,
5316230,1,5,1,13,1,4729,47,1,541.854461,13,2020,12,202012,70,3,48,1,2,20,1,2,2,8,,,,,,,,1,2,,877803,2,,45,45,1,
5316236,1,3,1,13,1,5224,52,1,180.3512931,13,2020,12,202012,70,52,48,1,2,52,1,9,2,1,,,,,,,,1,2,,1200000,2,,39,39,2,
5316248,1,3,1,13,1,4772,47,1,529.5101876,13,2020,12,202012,70,12,48,1,2,44,1,4,2,4,,,,,,,,1,2,,877803,2,,53,45,1,
5316284,1,1,1,76,1,8890,88,1,648.81958,76,2020,12,202012,70,32,20,1,2,104,1,4,2,4,,,,,,,,1,2,,500000,2,,13,13,2,
5316285,1,2,1,76,1,8890,88,1,988.2136951,76,2020,12,202012,70,66,48,1,2,4,4,1,2,1,,,,,,,,1,1,200000,877807,2,,45,54,2,
5316301,1,1,1,13,1,4752,47,1,593.4319594,13,2020,12,202012,70,4,48,1,2,4,1,4,2,1,,,,,,1,,,2,,1000000,2,,39,39,1,
